customer_id,customer_fname,customer_lname,customer_email,customer_password,customer_segment_id,customer_address_id
11726,Gloria,Smith,XXXXXXXXX,XXXXXXXXX,1,3852
11727,Mary,Cowan,XXXXXXXXX,XXXXXXXXX,1,4183
11728,Laura,Smith,XXXXXXXXX,XXXXXXXXX,1,6082
11729,Christine,Johnson,XXXXXXXXX,XXXXXXXXX,1,12950
11730,Mary,Perkins,XXXXXXXXX,XXXXXXXXX,2,4860
11731,Scott,Smith,XXXXXXXXX,XXXXXXXXX,1,12494
11732,Mary,Johnson,XXXXXXXXX,XXXXXXXXX,1,13011
11733,Christopher,Chan,XXXXXXXXX,XXXXXXXXX,2,15891
11734,Lori,Smith,XXXXXXXXX,XXXXXXXXX,2,1356
11735,Mary,Acevedo,XXXXXXXXX,XXXXXXXXX,2,1499
11736,Jeffrey,Smith,XXXXXXXXX,XXXXXXXXX,2,2499
11737,Mary,Wilkins,XXXXXXXXX,XXXXXXXXX,2,594
11738,Samuel,Bryan,XXXXXXXXX,XXXXXXXXX,2,4288
11739,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,9556
11740,Jacob,Foster,XXXXXXXXX,XXXXXXXXX,3,4186
11741,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,13110
11742,Victoria,Perkins,XXXXXXXXX,XXXXXXXXX,1,16351
11743,Alexander,Smith,XXXXXXXXX,XXXXXXXXX,1,9194
11744,Mary,Hunter,XXXXXXXXX,XXXXXXXXX,3,9431
11745,George,Blake,XXXXXXXXX,XXXXXXXXX,3,12544
11746,Frances,Smith,XXXXXXXXX,XXXXXXXXX,2,1517
11747,Mary,Brady,XXXXXXXXX,XXXXXXXXX,2,14017
11748,James,Smith,XXXXXXXXX,XXXXXXXXX,2,791
11749,William,Murphy,XXXXXXXXX,XXXXXXXXX,1,8961
11750,Cynthia,Kidd,XXXXXXXXX,XXXXXXXXX,1,10092
11751,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,7183
11752,Michael,Miller,XXXXXXXXX,XXXXXXXXX,1,2422
11753,Richard,Reid,XXXXXXXXX,XXXXXXXXX,2,14968
11754,Aaron,Smith,XXXXXXXXX,XXXXXXXXX,2,8563
11755,Mary,Jackson,XXXXXXXXX,XXXXXXXXX,1,2082
11756,Linda,Long,XXXXXXXXX,XXXXXXXXX,1,14428
11757,Mary,Boyle,XXXXXXXXX,XXXXXXXXX,1,3560
11758,Gerald,Smith,XXXXXXXXX,XXXXXXXXX,1,7585
11759,Mary,Bright,XXXXXXXXX,XXXXXXXXX,1,874
11760,Patricia,Smith,XXXXXXXXX,XXXXXXXXX,1,15194
11761,Lauren,Coleman,XXXXXXXXX,XXXXXXXXX,1,586
11762,Mary,Downs,XXXXXXXXX,XXXXXXXXX,1,10952
11763,Rose,Smith,XXXXXXXXX,XXXXXXXXX,1,4946
11764,Mary,Barnes,XXXXXXXXX,XXXXXXXXX,1,7802
11765,Steven,Smith,XXXXXXXXX,XXXXXXXXX,1,7331
11766,Mary,Mason,XXXXXXXXX,XXXXXXXXX,1,9250
11767,Joshua,Huynh,XXXXXXXXX,XXXXXXXXX,1,1381
11768,Virginia,Smith,XXXXXXXXX,XXXXXXXXX,1,769
11769,Mary,York,XXXXXXXXX,XXXXXXXXX,1,10241
11770,James,Smith,XXXXXXXXX,XXXXXXXXX,1,2736
11771,Donald,Pennington,XXXXXXXXX,XXXXXXXXX,1,10513
11772,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,8923
11773,Alexander,Santos,XXXXXXXXX,XXXXXXXXX,2,13720
11774,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,2986
11775,Heather,Henry,XXXXXXXXX,XXXXXXXXX,1,6494
11776,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3,12940
11777,Melissa,Marsh,XXXXXXXXX,XXXXXXXXX,1,12310
11778,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,8868
11779,John,Hudson,XXXXXXXXX,XXXXXXXXX,2,916
11780,Karen,Norman,XXXXXXXXX,XXXXXXXXX,2,304
11781,Paul,Case,XXXXXXXXX,XXXXXXXXX,3,437
11782,Michelle,Dickson,XXXXXXXXX,XXXXXXXXX,3,12273
11783,Maria,Smith,XXXXXXXXX,XXXXXXXXX,3,7154
11784,Mary,Cunningham,XXXXXXXXX,XXXXXXXXX,3,13393
11785,Stephanie,Beasley,XXXXXXXXX,XXXXXXXXX,3,3707
11786,Mary,Macdonald,XXXXXXXXX,XXXXXXXXX,1,10671
11787,David,Smith,XXXXXXXXX,XXXXXXXXX,1,11347
11788,Dennis,Marsh,XXXXXXXXX,XXXXXXXXX,1,11701
11789,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,2793
11790,Janet,Anderson,XXXXXXXXX,XXXXXXXXX,2,7138
11791,Mary,Lee,XXXXXXXXX,XXXXXXXXX,2,11838
11792,Mary,Murray,XXXXXXXXX,XXXXXXXXX,2,2808
11793,Thomas,Riley,XXXXXXXXX,XXXXXXXXX,1,1045
11794,Anthony,Smith,XXXXXXXXX,XXXXXXXXX,2,3812
11795,Eugene,Lewis,XXXXXXXXX,XXXXXXXXX,3,9542
11796,Mary,Wall,XXXXXXXXX,XXXXXXXXX,3,2001
11797,Kimberly,Smith,XXXXXXXXX,XXXXXXXXX,2,16057
11798,Ralph,Mitchell,XXXXXXXXX,XXXXXXXXX,3,2674
11799,Mary,Tate,XXXXXXXXX,XXXXXXXXX,3,14739
11800,James,Solis,XXXXXXXXX,XXXXXXXXX,1,11892
11801,Shirley,Smith,XXXXXXXXX,XXXXXXXXX,2,6579
11802,Mary,Lindsey,XXXXXXXXX,XXXXXXXXX,2,6821
11803,Katherine,Smith,XXXXXXXXX,XXXXXXXXX,1,9011
11804,Mary,Berger,XXXXXXXXX,XXXXXXXXX,1,15845
11805,Anthony,Smith,XXXXXXXXX,XXXXXXXXX,1,11114
11806,Mildred,Hester,XXXXXXXXX,XXXXXXXXX,2,12129
11807,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,11263
11808,Sharon,Schultz,XXXXXXXXX,XXXXXXXXX,1,6915
11809,Eric,Smith,XXXXXXXXX,XXXXXXXXX,1,619
11810,Bruce,Yoder,XXXXXXXXX,XXXXXXXXX,1,8631
11811,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,763
11812,Margaret,Luna,XXXXXXXXX,XXXXXXXXX,1,6025
11813,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,7701
11814,Jack,Gilmore,XXXXXXXXX,XXXXXXXXX,1,8243
11815,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3,6984
11816,Tammy,Cannon,XXXXXXXXX,XXXXXXXXX,3,16317
11817,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3,10863
11818,John,Perry,XXXXXXXXX,XXXXXXXXX,2,6500
11819,Jerry,Vincent,XXXXXXXXX,XXXXXXXXX,2,707
11820,Walter,Smith,XXXXXXXXX,XXXXXXXXX,2,5239
11821,Mary,Harris,XXXXXXXXX,XXXXXXXXX,2,16344
11822,Christian,Smith,XXXXXXXXX,XXXXXXXXX,2,4740
11823,Mary,Wilkerson,XXXXXXXXX,XXXXXXXXX,2,13363
11824,Stephanie,Smith,XXXXXXXXX,XXXXXXXXX,1,9602
11825,Mary,Nunez,XXXXXXXXX,XXXXXXXXX,1,15586
11826,Barbara,Fritz,XXXXXXXXX,XXXXXXXXX,1,10804
11827,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,13499
11828,Dorothy,Merritt,XXXXXXXXX,XXXXXXXXX,2,7378
11829,Steven,Smith,XXXXXXXXX,XXXXXXXXX,2,5538
11830,Mary,Evans,XXXXXXXXX,XXXXXXXXX,2,13897
11831,Jacob,Smith,XXXXXXXXX,XXXXXXXXX,2,7462
11832,Sara,Williams,XXXXXXXXX,XXXXXXXXX,1,15341
11833,Mary,Weaver,XXXXXXXXX,XXXXXXXXX,1,2265
11834,Betty,Hansen,XXXXXXXXX,XXXXXXXXX,1,9901
11835,Tammy,Smith,XXXXXXXXX,XXXXXXXXX,1,809
11836,Mary,Clayton,XXXXXXXXX,XXXXXXXXX,1,1128
11837,Stephanie,Smith,XXXXXXXXX,XXXXXXXXX,1,1403
11838,Zachary,Cook,XXXXXXXXX,XXXXXXXXX,1,3829
11839,Mary,Maxwell,XXXXXXXXX,XXXXXXXXX,1,8111
11840,Helen,Smith,XXXXXXXXX,XXXXXXXXX,1,7279
11841,Virginia,Moore,XXXXXXXXX,XXXXXXXXX,3,7021
11842,Mary,Welch,XXXXXXXXX,XXXXXXXXX,1,16425
11843,Michelle,Smith,XXXXXXXXX,XXXXXXXXX,1,2639
11844,Pamela,Chavez,XXXXXXXXX,XXXXXXXXX,1,2747
11845,Mary,Weaver,XXXXXXXXX,XXXXXXXXX,3,12257
11846,Kathryn,Smith,XXXXXXXXX,XXXXXXXXX,3,8196
11847,Mary,Pierce,XXXXXXXXX,XXXXXXXXX,3,6281
11848,Karen,Smith,XXXXXXXXX,XXXXXXXXX,3,3479
11849,Mary,Randolph,XXXXXXXXX,XXXXXXXXX,3,15368
11850,Deborah,Smith,XXXXXXXXX,XXXXXXXXX,2,11938
11851,Mary,Shepherd,XXXXXXXXX,XXXXXXXXX,2,2481
11852,Scott,Smith,XXXXXXXXX,XXXXXXXXX,2,14194
11853,Mary,Dunn,XXXXXXXXX,XXXXXXXXX,1,2946
11854,Evelyn,Smith,XXXXXXXXX,XXXXXXXXX,2,13466
11855,Mary,Small,XXXXXXXXX,XXXXXXXXX,1,14202
11856,Helen,Smith,XXXXXXXXX,XXXXXXXXX,1,7030
11857,Judy,Wall,XXXXXXXXX,XXXXXXXXX,2,13719
11858,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3,2500
11859,William,Landry,XXXXXXXXX,XXXXXXXXX,3,1503
11860,David,Smith,XXXXXXXXX,XXXXXXXXX,3,6580
11861,Brittany,Bentley,XXXXXXXXX,XXXXXXXXX,1,5269
11862,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,3471
11863,James,White,XXXXXXXXX,XXXXXXXXX,1,2517
11864,Cheryl,Hill,XXXXXXXXX,XXXXXXXXX,1,11137
11865,Marilyn,Cuevas,XXXXXXXXX,XXXXXXXXX,1,16037
11866,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,11867
11867,Richard,Ward,XXXXXXXXX,XXXXXXXXX,1,10131
11868,Mary,Mullins,XXXXXXXXX,XXXXXXXXX,1,7256
11869,Thomas,Smith,XXXXXXXXX,XXXXXXXXX,2,5500
11870,Rachel,Hernandez,XXXXXXXXX,XXXXXXXXX,2,13229
11871,Mary,Hall,XXXXXXXXX,XXXXXXXXX,2,9267
11872,Janet,Casey,XXXXXXXXX,XXXXXXXXX,2,15127
11873,Joe,Collier,XXXXXXXXX,XXXXXXXXX,2,14045
11874,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,15547
11875,Joseph,Stevens,XXXXXXXXX,XXXXXXXXX,1,13008
11876,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3,13387
11877,Jeffrey,Krueger,XXXXXXXXX,XXXXXXXXX,3,12538
11878,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3,9370
11879,Andrea,Morrison,XXXXXXXXX,XXXXXXXXX,3,9332
11880,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,10557
11881,Maria,Richards,XXXXXXXXX,XXXXXXXXX,1,11158
11882,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,13742
11883,Steven,Miller,XXXXXXXXX,XXXXXXXXX,2,9923
11884,Evelyn,Contreras,XXXXXXXXX,XXXXXXXXX,1,7178
11885,Philip,Smith,XXXXXXXXX,XXXXXXXXX,1,734
11886,Mary,Shields,XXXXXXXXX,XXXXXXXXX,1,8126
11887,Christopher,Smith,XXXXXXXXX,XXXXXXXXX,1,7779
11888,Frank,Barrett,XXXXXXXXX,XXXXXXXXX,2,7737
11889,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,1266
11890,Kenneth,Sampson,XXXXXXXXX,XXXXXXXXX,1,8623
11891,Ashley,Smith,XXXXXXXXX,XXXXXXXXX,2,14133
11892,Diana,Hernandez,XXXXXXXXX,XXXXXXXXX,2,9247
11893,Mary,Graves,XXXXXXXXX,XXXXXXXXX,2,15108
11894,John,Smith,XXXXXXXXX,XXXXXXXXX,3,13778
11895,Timothy,Walter,XXXXXXXXX,XXXXXXXXX,1,8540
11897,Virginia,Herrera,XXXXXXXXX,XXXXXXXXX,1,3522
11898,Debra,Smith,XXXXXXXXX,XXXXXXXXX,2,4205
11899,Mary,Taylor,XXXXXXXXX,XXXXXXXXX,1,9840
11900,Bryan,Ward,XXXXXXXXX,XXXXXXXXX,1,7739
11901,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,14186
11902,Catherine,Tucker,XXXXXXXXX,XXXXXXXXX,2,11928
11903,Ann,Werner,XXXXXXXXX,XXXXXXXXX,1,11051
11904,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,15308
11905,Christina,Garcia,XXXXXXXXX,XXXXXXXXX,1,3553
11906,Mary,Mendoza,XXXXXXXXX,XXXXXXXXX,1,2359
11907,Stephen,Lynn,XXXXXXXXX,XXXXXXXXX,1,3605
11908,Judith,Smith,XXXXXXXXX,XXXXXXXXX,2,1149
11909,Mary,Nguyen,XXXXXXXXX,XXXXXXXXX,2,5542
11910,Donna,Weber,XXXXXXXXX,XXXXXXXXX,2,14801
11912,Mary,Thornton,XXXXXXXXX,XXXXXXXXX,2,505
11913,James,Smith,XXXXXXXXX,XXXXXXXXX,2,105
11914,William,Collins,XXXXXXXXX,XXXXXXXXX,1,1585
11915,Janet,Phelps,XXXXXXXXX,XXXXXXXXX,1,7850
11917,Matthew,Brooks,XXXXXXXXX,XXXXXXXXX,2,53
11918,Steven,Humphrey,XXXXXXXXX,XXXXXXXXX,2,4102
11919,Bobby,Smith,XXXXXXXXX,XXXXXXXXX,3,12479
11920,Mary,Anderson,XXXXXXXXX,XXXXXXXXX,2,10119
11921,Thomas,Smith,XXXXXXXXX,XXXXXXXXX,2,6714
11922,Donald,Taylor,XXXXXXXXX,XXXXXXXXX,2,254
11923,Harry,Smith,XXXXXXXXX,XXXXXXXXX,2,5288
11924,Mary,Ramos,XXXXXXXXX,XXXXXXXXX,2,6431
11925,James,Huerta,XXXXXXXXX,XXXXXXXXX,2,8684
11926,Sarah,Smith,XXXXXXXXX,XXXXXXXXX,2,6348
11927,Mary,Harris,XXXXXXXXX,XXXXXXXXX,1,862
11928,Sharon,Chambers,XXXXXXXXX,XXXXXXXXX,1,14271
11929,Amy,Smith,XXXXXXXXX,XXXXXXXXX,1,5114
11930,Mary,Gilbert,XXXXXXXXX,XXXXXXXXX,2,1977
11931,Elizabeth,Howell,XXXXXXXXX,XXXXXXXXX,2,6487
11932,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,8781
11933,Maria,Clark,XXXXXXXXX,XXXXXXXXX,2,2685
11934,Mary,Baker,XXXXXXXXX,XXXXXXXXX,2,14400
11935,Madison,Murillo,XXXXXXXXX,XXXXXXXXX,1,3824
11936,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,9925
11937,Michael,Kerr,XXXXXXXXX,XXXXXXXXX,1,509
11938,Laura,Smith,XXXXXXXXX,XXXXXXXXX,1,9463
11939,Mary,Johnson,XXXXXXXXX,XXXXXXXXX,1,14027
11940,Richard,Reese,XXXXXXXXX,XXXXXXXXX,1,16101
11941,Jeffrey,Pugh,XXXXXXXXX,XXXXXXXXX,1,3978
11942,Mary,Bernard,XXXXXXXXX,XXXXXXXXX,1,13981
11943,William,Smith,XXXXXXXXX,XXXXXXXXX,1,6375
11944,Tammy,Ferguson,XXXXXXXXX,XXXXXXXXX,1,15635
11945,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,13293
11946,Grace,Solomon,XXXXXXXXX,XXXXXXXXX,2,15608
11947,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,8329
11948,Jennifer,Reyes,XXXXXXXXX,XXXXXXXXX,1,2314
11949,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3,14789
11950,Daniel,Harris,XXXXXXXXX,XXXXXXXXX,3,3814
11951,Steven,Benton,XXXXXXXXX,XXXXXXXXX,3,15070
11952,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,10281
11953,Willie,Galvan,XXXXXXXXX,XXXXXXXXX,2,3026
11954,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,16184
11955,William,Smith,XXXXXXXXX,XXXXXXXXX,1,333
11956,Alan,Campos,XXXXXXXXX,XXXXXXXXX,2,10378
11957,Mary,Norman,XXXXXXXXX,XXXXXXXXX,2,12048
11958,Barbara,Smith,XXXXXXXXX,XXXXXXXXX,2,10800
11959,Kimberly,Clark,XXXXXXXXX,XXXXXXXXX,2,14989
11960,Ryan,Allen,XXXXXXXXX,XXXXXXXXX,2,3813
11961,Alexander,Mitchell,XXXXXXXXX,XXXXXXXXX,3,3352
11962,Diana,Smith,XXXXXXXXX,XXXXXXXXX,3,3053
11963,Mary,Wood,XXXXXXXXX,XXXXXXXXX,1,2347
11964,Richard,Huffman,XXXXXXXXX,XXXXXXXXX,1,2412
11965,Emma,Noble,XXXXXXXXX,XXXXXXXXX,1,5851
11966,Hannah,Smith,XXXXXXXXX,XXXXXXXXX,1,12455
11967,Mary,Beard,XXXXXXXXX,XXXXXXXXX,1,117
11968,Emily,Winters,XXXXXXXXX,XXXXXXXXX,1,13095
11969,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,3973
11970,Matthew,Caldwell,XXXXXXXXX,XXXXXXXXX,2,9986
11971,Donald,Klein,XXXXXXXXX,XXXXXXXXX,2,7420
11972,Henry,Smith,XXXXXXXXX,XXXXXXXXX,2,2026
11973,Mary,Alvarez,XXXXXXXXX,XXXXXXXXX,2,12117
11974,Susan,Smith,XXXXXXXXX,XXXXXXXXX,2,832
11975,Mary,Rocha,XXXXXXXXX,XXXXXXXXX,1,7578
11976,Robert,Smith,XXXXXXXXX,XXXXXXXXX,1,1784
11977,Michael,Williams,XXXXXXXXX,XXXXXXXXX,2,7227
11978,Jeffrey,Hayes,XXXXXXXXX,XXXXXXXXX,2,16329
11979,Brandon,Smith,XXXXXXXXX,XXXXXXXXX,2,5083
11981,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,4016
11982,Ethan,Johnson,XXXXXXXXX,XXXXXXXXX,1,3413
11983,Mary,Bell,XXXXXXXXX,XXXXXXXXX,1,7168
11984,Richard,Smith,XXXXXXXXX,XXXXXXXXX,2,2369
11985,Jennifer,Moss,XXXXXXXXX,XXXXXXXXX,2,12611
11986,Gerald,Smith,XXXXXXXXX,XXXXXXXXX,2,5438
11987,Mary,Gentry,XXXXXXXXX,XXXXXXXXX,1,6812
11988,Judy,Smith,XXXXXXXXX,XXXXXXXXX,1,7542
11989,Mary,Turner,XXXXXXXXX,XXXXXXXXX,1,1463
11990,Linda,Obrien,XXXXXXXXX,XXXXXXXXX,3,12149
11991,Sara,Smith,XXXXXXXXX,XXXXXXXXX,1,4838
11992,Mary,Williamson,XXXXXXXXX,XXXXXXXXX,2,5907
11993,Amber,Smith,XXXXXXXXX,XXXXXXXXX,2,10549
11994,Crystal,Mills,XXXXXXXXX,XXXXXXXXX,3,11254
11995,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,7677
11996,Joseph,Lambert,XXXXXXXXX,XXXXXXXXX,1,7776
11997,Jonathan,Smith,XXXXXXXXX,XXXXXXXXX,1,11596
11998,Mary,Wong,XXXXXXXXX,XXXXXXXXX,1,5768
11999,Johnny,Smith,XXXXXXXXX,XXXXXXXXX,1,6971
12000,Mary,Mejia,XXXXXXXXX,XXXXXXXXX,1,2950
12001,Christopher,Smith,XXXXXXXXX,XXXXXXXXX,1,9734
12002,Nicholas,Davis,XXXXXXXXX,XXXXXXXXX,2,5464
12003,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3,6053
12004,Marie,Martinez,XXXXXXXXX,XXXXXXXXX,3,9740
12005,Mary,Burton,XXXXXXXXX,XXXXXXXXX,1,5193
12006,Anna,Sharp,XXXXXXXXX,XXXXXXXXX,1,5807
12007,Alan,Smith,XXXXXXXXX,XXXXXXXXX,2,14813
12008,Mary,Mcguire,XXXXXXXXX,XXXXXXXXX,2,3539
12009,Matthew,Smith,XXXXXXXXX,XXXXXXXXX,2,6765
12010,Melissa,Baker,XXXXXXXXX,XXXXXXXXX,2,1921
12011,Olivia,Ortiz,XXXXXXXXX,XXXXXXXXX,2,5963
12012,Mary,Horton,XXXXXXXXX,XXXXXXXXX,1,3185
12013,Katherine,Kramer,XXXXXXXXX,XXXXXXXXX,1,1052
12014,Samantha,Smith,XXXXXXXXX,XXXXXXXXX,1,9554
12015,Vincent,Ortiz,XXXXXXXXX,XXXXXXXXX,2,2968
12016,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,2426
12017,Sandra,Burns,XXXXXXXXX,XXXXXXXXX,3,9325
12018,Raymond,Smith,XXXXXXXXX,XXXXXXXXX,1,9657
12019,Mary,Walters,XXXXXXXXX,XXXXXXXXX,1,8624
12020,Dorothy,Smith,XXXXXXXXX,XXXXXXXXX,1,11936
12021,Gregory,Gomez,XXXXXXXXX,XXXXXXXXX,1,15872
12022,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,6266
12023,Olivia,Silva,XXXXXXXXX,XXXXXXXXX,1,3171
12024,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,1364
12025,Linda,Collier,XXXXXXXXX,XXXXXXXXX,3,9916
12026,George,Smith,XXXXXXXXX,XXXXXXXXX,3,3783
12027,Mary,Stevens,XXXXXXXXX,XXXXXXXXX,1,5319
12028,Steven,Smith,XXXXXXXXX,XXXXXXXXX,3,16283
12029,Mary,Turner,XXXXXXXXX,XXXXXXXXX,3,876
12030,Linda,Smith,XXXXXXXXX,XXXXXXXXX,1,469
12031,Ashley,Benitez,XXXXXXXXX,XXXXXXXXX,2,7619
12032,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,8005
12033,Aaron,Villa,XXXXXXXXX,XXXXXXXXX,1,4258
12034,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,10966
12035,William,Mcdaniel,XXXXXXXXX,XXXXXXXXX,1,1343
12036,Jacob,Smith,XXXXXXXXX,XXXXXXXXX,1,1073
12037,Mary,Mccann,XXXXXXXXX,XXXXXXXXX,3,12295
12038,Patricia,Smith,XXXXXXXXX,XXXXXXXXX,2,5134
12039,Mary,Wilson,XXXXXXXXX,XXXXXXXXX,1,15497
12040,Thomas,Moore,XXXXXXXXX,XXXXXXXXX,1,6653
12041,Gary,Oneal,XXXXXXXXX,XXXXXXXXX,1,4905
12042,Doris,Smith,XXXXXXXXX,XXXXXXXXX,1,1405
12043,Alexander,Jordan,XXXXXXXXX,XXXXXXXXX,2,11654
12044,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,322
12045,Jeffrey,Ryan,XXXXXXXXX,XXXXXXXXX,1,14439
12046,Joyce,Smith,XXXXXXXXX,XXXXXXXXX,2,14637
12047,Mary,Moody,XXXXXXXXX,XXXXXXXXX,2,13264
12048,Richard,Smith,XXXXXXXXX,XXXXXXXXX,2,13703
12049,Mildred,Mclaughlin,XXXXXXXXX,XXXXXXXXX,2,13829
12050,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,9857
12051,Ethan,Cox,XXXXXXXXX,XXXXXXXXX,1,15366
12052,Mary,Burke,XXXXXXXXX,XXXXXXXXX,1,3600
12053,Wayne,Mcclure,XXXXXXXXX,XXXXXXXXX,2,19
12054,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,3673
12055,Emily,Richardson,XXXXXXXXX,XXXXXXXXX,2,9364
12056,Jacob,Perkins,XXXXXXXXX,XXXXXXXXX,3,3192
12057,Tyler,Sims,XXXXXXXXX,XXXXXXXXX,3,15313
12058,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3,16353
12059,Shawn,Clark,XXXXXXXXX,XXXXXXXXX,3,14075
12060,Mary,Robinson,XXXXXXXXX,XXXXXXXXX,2,3322
12061,Ruth,Huffman,XXXXXXXXX,XXXXXXXXX,2,433
12062,Nicholas,Smith,XXXXXXXXX,XXXXXXXXX,1,15663
12063,Larry,Henderson,XXXXXXXXX,XXXXXXXXX,1,2739
12064,Tammy,Smith,XXXXXXXXX,XXXXXXXXX,2,13258
12065,Mary,Hogan,XXXXXXXXX,XXXXXXXXX,1,2780
12066,Kevin,Smith,XXXXXXXXX,XXXXXXXXX,1,9813
12067,Mary,Contreras,XXXXXXXXX,XXXXXXXXX,3,7678
12068,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,6285
12069,Brittany,Gardner,XXXXXXXXX,XXXXXXXXX,3,5982
12070,Mary,Harrington,XXXXXXXXX,XXXXXXXXX,3,9761
12071,Henry,Smith,XXXXXXXXX,XXXXXXXXX,3,13567
12072,Mary,Stevens,XXXXXXXXX,XXXXXXXXX,1,4338
12073,Mildred,Merritt,XXXXXXXXX,XXXXXXXXX,1,6804
12074,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,7111
12075,Aaron,Carr,XXXXXXXXX,XXXXXXXXX,3,13722
12076,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3,10692
12077,Thomas,Garcia,XXXXXXXXX,XXXXXXXXX,3,1298
12078,Mary,Oliver,XXXXXXXXX,XXXXXXXXX,3,8265
12079,Donna,Smith,XXXXXXXXX,XXXXXXXXX,3,9499
12080,Mary,Bass,XXXXXXXXX,XXXXXXXXX,1,10330
12081,Margaret,Smith,XXXXXXXXX,XXXXXXXXX,3,13292
12082,Stephanie,Morris,XXXXXXXXX,XXXXXXXXX,1,12917
12084,Jennifer,Taylor,XXXXXXXXX,XXXXXXXXX,3,16512
12085,Mark,Lopez,XXXXXXXXX,XXXXXXXXX,1,15374
12086,Mary,Powers,XXXXXXXXX,XXXXXXXXX,1,12057
12087,Anna,Maynard,XXXXXXXXX,XXXXXXXXX,1,9115
12088,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,4988
12089,Ruth,Rose,XXXXXXXXX,XXXXXXXXX,1,16339
12090,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,1359
12091,Lisa,Turner,XXXXXXXXX,XXXXXXXXX,1,6081
12092,Mary,Krueger,XXXXXXXXX,XXXXXXXXX,1,3302
12093,Barbara,Archer,XXXXXXXXX,XXXXXXXXX,2,3669
12094,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,3161
12095,Michael,Jenkins,XXXXXXXXX,XXXXXXXXX,1,6966
12096,Amber,Smith,XXXXXXXXX,XXXXXXXXX,1,2350
12097,Mary,Johnson,XXXXXXXXX,XXXXXXXXX,1,2803
12098,Ashley,Richard,XXXXXXXXX,XXXXXXXXX,1,3589
12099,Mary,Bruce,XXXXXXXXX,XXXXXXXXX,1,3890
12100,Richard,Bolton,XXXXXXXXX,XXXXXXXXX,2,6825
12101,Samantha,Smith,XXXXXXXXX,XXXXXXXXX,2,1408
12102,Johnny,Marks,XXXXXXXXX,XXXXXXXXX,2,348
12103,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,14694
12104,Joseph,Neal,XXXXXXXXX,XXXXXXXXX,2,9402
12105,Tammy,Hahn,XXXXXXXXX,XXXXXXXXX,1,7635
12106,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,3896
12107,Sharon,Patterson,XXXXXXXXX,XXXXXXXXX,1,2940
12108,Gloria,Stephens,XXXXXXXXX,XXXXXXXXX,1,12550
12109,Mary,Ayers,XXXXXXXXX,XXXXXXXXX,1,13508
12110,Lisa,Smith,XXXXXXXXX,XXXXXXXXX,1,2443
