customer_address_id,street,city,state,zipcode,country,latitude,longitude
8468,5486 Broad Autumn Boulevard,Caguas,PR,725.0,Puerto Rico,18.21781158,-66.37054443
8469,5486 Broad Autumn Boulevard,Caguas,PR,725.0,Puerto Rico,18.24472427,-66.03704834
8470,5486 Broad Autumn Boulevard,Caguas,PR,725.0,Puerto Rico,18.29251099,-66.03705597
8471,5486 Golden Bluff Field,Caguas,PR,725.0,Puerto Rico,18.2132206,-66.3705368
8472,5486 Golden Bluff Field,Lindenhurst,NY,11757.0,EE. UU.,40.68665695,-73.37553406
8473,5486 Golden Bluff Field,Mililani,HI,96789.0,EE. UU.,21.4479599,-158.016037
8474,5486 Golden Bluff Field,North Hills,CA,91343.0,EE. UU.,34.23563004,-118.4847031
8475,5486 Jagged Lake Avenue,Caguas,PR,725.0,Puerto Rico,18.21075821,-66.3705368
8476,5486 Jagged Lake Avenue,Oxnard,CA,93030.0,EE. UU.,34.17832565,-119.1630936
8477,5486 Jagged Lake Avenue,Phoenix,AZ,85033.0,EE. UU.,33.4926796,-112.2088623
8478,5486 Jagged Lake Avenue,Phoenix,AZ,85033.0,EE. UU.,34.51747131,-114.2983322
8479,5488 Thunder Fox Extension,Caguas,PR,725.0,Puerto Rico,18.22758293,-66.0435791
8480,5488 Thunder Fox Extension,Caguas,PR,725.0,Puerto Rico,18.26198769,-66.37060547
8481,5488 Thunder Fox Extension,Caguas,PR,725.0,Puerto Rico,18.28467369,-66.03705597
8482,5490 Middle Bend,Detroit,MI,48205.0,EE. UU.,42.42877197,-82.98252869
8483,5492 Blue View,Brooklyn,NY,11230.0,EE. UU.,40.62810135,-73.96759033
8484,5492 Blue View,Ontario,CA,91761.0,EE. UU.,35.2167778,-120.6961899
8485,5492 Blue View,San Juan,PR,921.0,Puerto Rico,29.77161026,-95.31563568
8486,5492 Blue View,Staten Island,NY,10314.0,EE. UU.,40.58441544,-74.15991974
8487,5493 Burning Horse Heath,Caguas,PR,725.0,Puerto Rico,18.23107529,-66.03705597
8488,5493 Burning Horse Heath,Caguas,PR,725.0,Puerto Rico,18.25816155,-66.37056732
8489,5493 Burning Horse Heath,Caguas,PR,725.0,Puerto Rico,18.2863121,-66.03705597
8490,5493 Burning Horse Heath,New York,NY,10031.0,EE. UU.,40.82476044,-73.94992065
8491,5493 Rocky Oak Falls,Caguas,PR,725.0,Puerto Rico,18.21939468,-66.3705368
8492,5493 Rocky Oak Falls,Longmont,CO,80501.0,EE. UU.,40.1901207,-105.1010666
8493,5496 Cotton Dell,Caguas,PR,725.0,Puerto Rico,18.23684692,-66.37052918
8494,5496 Cotton Dell,West New York,NJ,7093.0,EE. UU.,40.78874207,-74.00895691
8495,5497 Old Trace,Milford,CT,6460.0,EE. UU.,41.1966362,-73.08577728
8496,5497 Quiet Landing,Jersey City,NJ,7307.0,EE. UU.,40.74726105,-74.04908752
8497,5497 Red Landing,Caguas,PR,725.0,Puerto Rico,18.20043373,-66.37058258
8498,5497 Umber Wynd,Virginia Beach,VA,23454.0,EE. UU.,36.85002136,-76.03000641
8499,5497 Wishing Bank,Elgin,IL,60120.0,EE. UU.,41.97670364,-88.26086426
8500,550 Amber Port,Quincy,MA,2169.0,EE. UU.,42.23906326,-71.00604248
8501,550 Easy Close,Las Vegas,NV,89110.0,EE. UU.,36.18152618,-115.0874405
8502,550 Fallen Trace,Austin,TX,78745.0,EE. UU.,30.20363426,-97.7858963
8503,550 Fallen Trace,Austin,TX,78745.0,EE. UU.,30.27901459,-97.88878632
8504,550 Fallen Trace ,Austin,TX,78745.0,EE. UU.,30.20363426,-97.7858963
8505,5500 Noble Brook Circuit,Elk Grove,CA,95758.0,EE. UU.,38.40861511,-121.4427414
8506,5505 Cinder Wagon  Maze,Miami,FL,33186.0,EE. UU.,25.82634926,-80.19590759
8507,5505 Cinder Wagon Maze,Miami,FL,33186.0,EE. UU.,25.82634926,-80.19590759
8508,5505 Grand Cloud Farm,Caguas,PR,725.0,Puerto Rico,18.28107643,-66.37054443
8509,5505 Grand Cloud Farm,New York,NY,10031.0,EE. UU.,40.79077148,-74.00852203
8510,5505 Grand Cloud Farm,New York,NY,10031.0,EE. UU.,40.82476044,-73.94992065
8511,5507 Little Rise Link,Fremont,CA,94539.0,EE. UU.,37.49027634,-121.9271088
8512,5509 Dewy Hickory Centre,El Cajon,CA,92020.0,EE. UU.,32.79130173,-116.9535141
8513,5509 Golden Sky Towers,Caguas,PR,725.0,Puerto Rico,18.23311997,-66.37055206
8514,5509 Golden Sky Towers,Caguas,PR,725.0,Puerto Rico,18.27021027,-66.03705597
8515,5509 Golden Sky Towers,Caguas,PR,725.0,Puerto Rico,18.29059601,-66.0370636
8516,5509 Red Quail Wood,Caguas,PR,725.0,Puerto Rico,18.20174217,-66.37052155
8517,5509 Red Quail Wood,Caguas,PR,725.0,Puerto Rico,18.21439552,-66.37057495
8518,5509 Red Quail Wood,Caguas,PR,725.0,Puerto Rico,18.29150772,-66.0370636
8519,5509 Red Quail Wood,Rio Rancho,NM,87124.0,EE. UU.,35.24817276,-106.6763763
8520,5509 Red Quail Wood,Westminster,CA,92683.0,EE. UU.,33.75947571,-118.0335693
8521,5512 Hidden Pines,Caguas,PR,725.0,Puerto Rico,18.23165512,-66.37056732
8522,5512 Hidden Pines,Caguas,PR,725.0,Puerto Rico,18.29406738,-66.03705597
8523,5512 Misty Plaza,Chandler,AZ,85225.0,EE. UU.,33.30550385,-111.9373779
8524,5512 Misty Plaza ,Chandler,AZ,85225.0,EE. UU.,33.30550385,-111.9373779
8525,5512 Thunder Diversion,San Diego,CA,92115.0,EE. UU.,32.75856018,-117.0881882
8526,5514 Fallen Round,Caguas,PR,725.0,Puerto Rico,18.25220299,-66.37059021
8527,5514 Fallen Round,Caguas,PR,725.0,Puerto Rico,18.2652607,-66.0370636
8528,5514 Fallen Round,Caguas,PR,725.0,Puerto Rico,18.26712799,-66.0370636
8529,5514 Fallen Round,Caguas,PR,725.0,Puerto Rico,18.26736641,-66.37055206
8530,5514 Fallen Round,Caguas,PR,725.0,Puerto Rico,18.26961517,-66.03705597
8531,5514 Fallen Round,Caguas,PR,725.0,Puerto Rico,18.27155304,-66.03705597
8532,5514 Honey Grove,Wayne,NJ,7470.0,EE. UU.,39.95754623,-75.06098938
8533,5514 Lost Walk,Caguas,PR,725.0,Puerto Rico,18.24799347,-66.03705597
8534,5514 Lost Walk,Caguas,PR,725.0,Puerto Rico,18.25601578,-66.37055969
8535,5514 Lost Walk,Encinitas,CA,92024.0,EE. UU.,33.04647064,-117.2896729
8536,5514 Lost Walk,Glendale,AZ,85301.0,EE. UU.,33.53856659,-112.1780472
8537,5514 Lost Walk,Rome,NY,13440.0,EE. UU.,43.21662521,-75.45603943
8538,5516 Lazy Oak Path,Caguas,PR,725.0,Puerto Rico,18.20463181,-66.3705368
8539,5516 Lazy Oak Path,Caguas,PR,725.0,Puerto Rico,18.25208664,-66.03705597
8540,5516 Lazy Oak Path,Caguas,PR,725.0,Puerto Rico,18.2546463,-66.37058258
8541,5516 Lazy Oak Path,Caguas,PR,725.0,Puerto Rico,18.28714752,-66.03705597
8542,5517 Harvest Centre,Caguas,PR,725.0,Puerto Rico,18.22537422,-66.0370636
8543,5517 Harvest Centre,Caguas,PR,725.0,Puerto Rico,18.2580719,-66.37055206
8544,5517 Harvest Centre,Compton,CA,90221.0,EE. UU.,33.89620972,-118.1892471
8545,5517 Harvest Centre,Humacao,PR,791.0,Puerto Rico,18.1501503,-65.82595062
8546,5517 Jagged Hollow,Caguas,PR,725.0,Puerto Rico,18.21501541,-66.37057495
8547,5517 Jagged Hollow,Caguas,PR,725.0,Puerto Rico,18.24429703,-66.3705368
8548,5517 Jagged Hollow,Caguas,PR,725.0,Puerto Rico,18.24758339,-66.02528381
8549,5517 Jagged Hollow,Caguas,PR,725.0,Puerto Rico,18.28631973,-66.0370636
8550,5517 Jagged Hollow ,Caguas,PR,725.0,Puerto Rico,18.23390389,-66.03705597
8551,5520 Bright Hills Gardens,Albuquerque,NM,87105.0,EE. UU.,34.99743652,-106.6525803
8552,5520 Bright Hills Gardens,New Bedford,MA,2740.0,EE. UU.,41.6280365,-70.92701721
8553,5530 Dewy Pioneer By-pass,Mcallen,TX,78501.0,EE. UU.,26.20558739,-98.23548889
8554,5530 Dewy Pioneer By-pass,Mcallen,TX,78501.0,EE. UU.,26.22070694,-98.25016022
8555,5530 Emerald Elk Mews,Goleta,CA,93117.0,EE. UU.,34.41292954,-119.8607178
8556,5530 Emerald Elk Mews,Los Angeles,CA,90003.0,EE. UU.,33.9598465,-118.3780823
8557,5530 Noble Deer Route,Caguas,PR,725.0,Puerto Rico,18.22151375,-66.37051392
8558,5530 Noble Deer Route,Phoenix,AZ,85022.0,EE. UU.,33.64781952,-112.0518799
8559,5532 Tawny Pines,Philadelphia,PA,19139.0,EE. UU.,39.79661942,-75.47006989
8560,5532 Tawny Pines,Philadelphia,PA,19139.0,EE. UU.,39.95856094,-75.21888733
8561,5532 Tawny Pines ,Philadelphia,PA,19139.0,EE. UU.,39.95856094,-75.21888733
8562,5543 Clear Cloud Falls,Waipahu,HI,96797.0,EE. UU.,21.39037895,-158.0046234
8563,5543 Golden Pioneer Front,Canton,MI,48187.0,EE. UU.,42.34844208,-83.43744659
8564,5546 Dewy Carrefour,East Brunswick,NJ,8816.0,EE. UU.,40.41255188,-74.41832733
8565,5546 Dewy Carrefour,Garden Grove,CA,92840.0,EE. UU.,33.77317047,-118.034584
8566,5546 Dewy Carrefour,Garden Grove,CA,92840.0,EE. UU.,33.77317047,-118.0345764
8567,5546 Gentle Point,Caguas,PR,725.0,Puerto Rico,18.26595497,-66.37055206
8568,5546 Gentle Point,Mayaguez,PR,680.0,Puerto Rico,18.20005035,-67.14024353
8569,5546 Indian Expressway,Caguas,PR,725.0,Puerto Rico,18.25614548,-66.37063599
8570,5546 Old Rabbit Towers,Caguas,PR,725.0,Puerto Rico,18.22915268,-66.37055206
8571,5546 Old Rabbit Towers,Caguas,PR,725.0,Puerto Rico,18.29534721,-66.37063599
8572,5546 Rocky Cloud Beach,Richmond,KY,40475.0,EE. UU.,37.74456787,-84.29749298
8573,5547 Old Pines,Chicago,IL,60639.0,EE. UU.,41.89480591,-87.7651825
8574,5547 Stony Row,Washington,DC,20002.0,EE. UU.,38.84459686,-77.01596069
8575,5548 Tawny Embers Nook,Caguas,PR,725.0,Puerto Rico,18.24774551,-66.03705597
8576,5548 Tawny Embers Nook,Caguas,PR,725.0,Puerto Rico,18.27238083,-66.03705597
8577,5548 Tawny Embers Nook,Caguas,PR,725.0,Puerto Rico,18.28097534,-66.37060547
8578,5548 Tawny Embers Nook,Caguas,PR,725.0,Puerto Rico,18.35909462,-66.07790375
8579,5548 Tawny Embers Nook,Opelousas,LA,70570.0,EE. UU.,30.65634728,-92.19095612
8580,555 Colonial Butterfly Highway,Caguas,PR,725.0,Puerto Rico,18.22216415,-66.37050629
8581,555 Colonial Butterfly Highway,Caguas,PR,725.0,Puerto Rico,18.24943924,-66.03705597
8582,555 Dewy Wagon  Byway,Tracy,CA,95376.0,EE. UU.,37.72648239,-121.4349442
8583,555 Honey Pond Inlet,Caguas,PR,725.0,Puerto Rico,18.28184319,-66.37059784
8584,555 Honey Pond Inlet,Cary,NC,27511.0,EE. UU.,35.78414536,-78.79264069
8585,555 Honey Pond Inlet,Irving,TX,75061.0,EE. UU.,32.8139267,-96.95181274
8586,555 Honey Pond Inlet,Santa Cruz,CA,95060.0,EE. UU.,36.95894241,-122.0321579
8587,555 Lazy Robin Freeway,Caguas,PR,725.0,Puerto Rico,18.24180603,-66.0370636
8588,555 Lazy Robin Freeway,Caguas,PR,725.0,Puerto Rico,18.2643261,-66.37060547
8589,555 Lazy Robin Freeway,Caguas,PR,725.0,Puerto Rico,18.27614403,-66.0370636
8590,555 Rustic Zephyr Passage,Caguas,PR,725.0,Puerto Rico,18.26918602,-66.37063599
8591,5553 Cinder Harbour,Caguas,PR,725.0,Puerto Rico,18.20949554,-66.0370636
8592,5553 Cinder Harbour,Caguas,PR,725.0,Puerto Rico,18.25143623,-66.0370636
8593,5553 Cinder Harbour,Caguas,PR,725.0,Puerto Rico,18.28277206,-66.37052918
8594,5553 Cinder Harbour,Los Angeles,CA,90042.0,EE. UU.,33.73583221,-118.2922211
8595,5553 Cinder Harbour,Los Angeles,CA,90042.0,EE. UU.,34.11436462,-118.192482
8596,5553 Cinder Harbour ,Los Angeles,CA,90042.0,EE. UU.,34.11436462,-118.192482
8597,5553 Gentle Link,Columbia,TN,38401.0,EE. UU.,35.68884659,-86.81004334
8598,5553 Wishing Grove,Caguas,PR,725.0,Puerto Rico,18.24481773,-66.37062073
8599,5559 Colonial Prairie Manor,Caguas,PR,725.0,Puerto Rico,18.20882988,-66.37055206
8600,5559 Colonial Prairie Manor,Caguas,PR,725.0,Puerto Rico,18.21285057,-66.03705597
8601,5559 Colonial Prairie Manor,Caguas,PR,725.0,Puerto Rico,18.2344265,-66.37051392
8602,5559 Colonial Prairie Manor,Caguas,PR,725.0,Puerto Rico,18.25117874,-66.03705597
8603,5559 Colonial Prairie Manor,Jacksonville,FL,32225.0,EE. UU.,30.35342217,-81.51309204
8604,5559 Old Robin Acres,Ewa Beach,HI,96706.0,EE. UU.,21.31185532,-158.0046844
8605,5559 Tawny Pond By-pass,Carlsbad,CA,92009.0,EE. UU.,33.13601303,-117.3376236
8606,556 Cozy Maze,Las Vegas,NV,89101.0,EE. UU.,36.17473602,-115.137146
8607,556 Cozy Maze,San Antonio,TX,78201.0,EE. UU.,29.45694161,-98.52787018
8608,556 Velvet Landing,Davis,CA,95616.0,EE. UU.,38.54666138,-121.7412109
8609,556 Velvet Landing,Indio,CA,92201.0,EE. UU.,37.38663864,-122.0335236
8610,556 Velvet Landing,Indio,CA,92201.0,EE. UU.,41.88280106,-121.3632889
8611,556 Velvet Landing ,Indio,CA,92201.0,EE. UU.,41.88280106,-121.3632889
8612,5561 Easy Turnabout,Louisville,KY,40214.0,EE. UU.,38.1690979,-85.76470184
8613,5561 Easy Turnabout,Phoenix,AZ,85008.0,EE. UU.,33.47483444,-112.0087128
8614,5561 Easy Turnabout,Phoenix,AZ,85008.0,EE. UU.,33.47849655,-112.0031128
8615,5561 Quiet Loop,Brooklyn,NY,11210.0,EE. UU.,40.63330841,-73.94656372
8616,5561 Quiet Loop,Philadelphia,PA,19145.0,EE. UU.,39.92448425,-75.1757431
8617,5561 Quiet Loop,Salinas,CA,93905.0,EE. UU.,36.68344116,-121.6128922
8618,5566 Silver Route,Caguas,PR,725.0,Puerto Rico,18.29993439,-66.37052155
8619,5567 Cotton Timber Impasse,Santee,CA,92071.0,EE. UU.,32.85623932,-116.975441
8620,5567 Rocky Mountain By-pass,Chicago,IL,60622.0,EE. UU.,41.89480591,-87.7651825
8621,5567 Shady Forest View,Los Angeles,CA,90034.0,EE. UU.,34.02927399,-118.4060135
8622,5571 Noble Passage,Detroit,MI,48221.0,EE. UU.,42.41725922,-83.15509033
8623,5571 Rocky Knoll,Hesperia,CA,92345.0,EE. UU.,34.35308075,-117.4370422
8624,5571 Rocky Knoll,Los Angeles,CA,90037.0,EE. UU.,33.95993424,-118.3780823
8625,5575 Hidden Row,Caguas,PR,725.0,Puerto Rico,18.20497131,-66.03705597
8626,5575 Hidden Row,Caguas,PR,725.0,Puerto Rico,18.22749138,-66.37059021
8627,5575 Hidden Row,Caguas,PR,725.0,Puerto Rico,18.29706192,-66.03704834
8628,5578 Hazy River End,Caguas,PR,725.0,Puerto Rico,18.28672218,-66.37060547
8629,5578 Hazy River End,Hyattsville,MD,20783.0,EE. UU.,38.98765183,-76.98097229
8630,5578 Hazy River End,Salt Lake City,UT,84120.0,EE. UU.,40.76031113,-111.8882217
8631,5578 Old Brook Pike,Endicott,NY,13760.0,EE. UU.,42.07463837,-76.1240387
8632,5578 Quaking Butterfly Highlands,Caguas,PR,725.0,Puerto Rico,18.28501129,-66.37051392
8633,5578 Quaking Butterfly Highlands,Caguas,PR,725.0,Puerto Rico,18.29421425,-66.37058258
8634,5578 Rocky Butterfly Canyon,Tampa,FL,33624.0,EE. UU.,28.10211754,-82.51211548
8635,5579 Quiet Nectar Circuit,Long Beach,CA,90813.0,EE. UU.,33.8571434,-118.19767
8636,5579 Quiet Nectar Circuit,Sugar Land,TX,77479.0,EE. UU.,26.23747635,-98.09152985
8637,5579 Quiet Nectar Circuit,West Chester,PA,19382.0,EE. UU.,39.96621323,-75.53662109
8638,558 Dewy Promenade,Jonesboro,AR,72401.0,EE. UU.,35.82141113,-90.70066071
8639,558 Dewy Promenade,Las Vegas,NV,89110.0,EE. UU.,36.17473602,-115.137146
8640,5582 Hazy Prairie Knoll,San Jose,CA,95148.0,EE. UU.,37.32554245,-121.7993469
8641,5583 Burning Zephyr Mall ,Brandon,FL,33511.0,EE. UU.,27.91247559,-82.3192749
8642,5583 Burning Zephyr Mall ,Garden Grove,CA,92843.0,EE. UU.,33.77349472,-118.0337219
8643,5588 Heather Oak Bank,Virginia Beach,VA,23462.0,EE. UU.,36.83761978,-76.17993927
8644,5588 Merry Panda Park,Portland,OR,97223.0,EE. UU.,45.44815064,-122.7694931
8645,5589 Cinder Berry Heights,Alameda,CA,94501.0,EE. UU.,37.76644898,-122.2498398
8646,5589 Cinder Berry Heights,Caguas,PR,725.0,Puerto Rico,18.27383995,-66.3705368
8647,5589 Cinder Berry Heights,Cary,NC,27511.0,EE. UU.,35.76636124,-78.78697205
8648,5593 Blue Anchor Avenue,Fort Lauderdale,FL,33313.0,EE. UU.,26.15128136,-80.21017456
8649,5593 Blue Grounds,Kenner,LA,70065.0,EE. UU.,30.0380249,-90.25691986
8650,5593 Blue Grounds,Moline,IL,61265.0,EE. UU.,41.47154617,-90.46077728
8651,5593 Indian Trail,Hesperia,CA,92345.0,EE. UU.,34.35376358,-117.437149
8652,5593 Indian Trail,Union,NJ,7083.0,EE. UU.,33.68896103,-117.9957428
8653,5593 Indian Trail,Union,NJ,7083.0,EE. UU.,40.70845795,-74.25527954
8654,5593 Indian Trail,Union City,NJ,7087.0,EE. UU.,40.7615242,-74.03826904
8655,5593 Indian Trail ,Union,NJ,7083.0,EE. UU.,40.70845795,-74.25527954
8656,5593 Merry Pine Dell,Glenview,IL,60025.0,EE. UU.,41.78536606,-88.03340912
8657,5593 Merry Pine Dell,Glenview,IL,60025.0,EE. UU.,42.0731163,-87.85407257
8658,5593 Merry Pine Dell,Tucson,AZ,85719.0,EE. UU.,32.27982712,-110.9582291
8659,5593 Red Byway,Garden Grove,CA,92843.0,EE. UU.,33.77358246,-118.0333328
8660,5593 Red Byway,New York,NY,10028.0,EE. UU.,40.77602005,-73.95201111
8661,5593 Red Byway,Wichita,KS,67212.0,EE. UU.,37.69120026,-97.42577362
8662,5593 Round Lane,Columbus,OH,43228.0,EE. UU.,39.93561935,-83.13851166
8663,5594 Burning Deer Swale,Harlingen,TX,78550.0,EE. UU.,26.19086266,-97.69604492
8664,5594 Jagged Embers By-pass,Caguas,PR,725.0,Puerto Rico,18.25609589,-66.37055969
8665,5594 Jagged Embers By-pass,San Antonio,TX,78227.0,EE. UU.,25.91337204,-97.44564819
8666,5594 Jagged Embers By-pass,San Antonio,TX,78227.0,EE. UU.,29.38037109,-98.6422348
8667,5597 Fallen Island,Lake Forest,CA,92630.0,EE. UU.,33.64315033,-117.6942673
8668,5597 Fallen Island,San Diego,CA,92126.0,EE. UU.,32.7514801,-117.1934433
8669,5597 Silent Grove,Tallahassee,FL,32303.0,EE. UU.,30.47019768,-84.28425598
8670,5599 Cotton Creek Trail,Brooklyn,NY,11221.0,EE. UU.,40.69240189,-73.9262085
8671,5599 Grand Pond Chase,Caguas,PR,725.0,Puerto Rico,18.27776909,-66.37062073
8672,5599 Grand Pond Chase,Caguas,PR,725.0,Puerto Rico,18.29413223,-66.37058258
8673,5599 Umber Cloud Street,Caguas,PR,725.0,Puerto Rico,18.2218895,-66.0370636
8674,5599 Umber Cloud Street,Caguas,PR,725.0,Puerto Rico,18.23033905,-66.03705597
8675,5599 Umber Cloud Street,Caguas,PR,725.0,Puerto Rico,18.2741127,-66.37054443
8676,5599 Umber Cloud Street,Detroit,MI,48238.0,EE. UU.,42.39110184,-83.13121796
8677,5599 Umber Cloud Street,Vista,CA,92083.0,EE. UU.,35.65368271,-118.3259201
8678,560 Sleepy Gate,York,PA,17404.0,EE. UU.,39.96332169,-76.74804688
8679,5603 Silver Beacon Cove,Aurora,CO,80011.0,EE. UU.,39.74662018,-104.8164368
8680,5603 Silver Beacon Cove,Bay Shore,NY,11706.0,EE. UU.,40.74021912,-73.30046845
8681,5603 Silver Beacon Cove,Caguas,PR,725.0,Puerto Rico,18.27199173,-66.37054443
8682,5609 Easy Leaf Expressway,Doylestown,PA,18901.0,EE. UU.,40.31143951,-75.13288879
8683,5609 Pleasant Panda Crescent,Carlisle,PA,17013.0,EE. UU.,40.02415848,-76.86966705
8684,5616 Foggy Hickory Highlands,Tinley Park,IL,60477.0,EE. UU.,41.58747864,-87.78235626
8685,5616 Little Lagoon Street,Juana Diaz,PR,795.0,Puerto Rico,18.05199051,-66.50184631
8686,5616 Little Lagoon Street,South Ozone Park,NY,11420.0,EE. UU.,40.67544937,-73.81114197
8687,5616 Wishing Hills Freeway,Greeley,CO,80631.0,EE. UU.,40.41231918,-104.6923523
8688,5618 Wishing Panda Line,Mission Viejo,CA,92692.0,EE. UU.,33.64875412,-117.6374283
8689,5621 Cinder Maze,Ann Arbor,MI,48103.0,EE. UU.,42.26944733,-83.7731247
8690,5621 Cinder Maze,Hampton,VA,23666.0,EE. UU.,37.047966,-76.39997101
8691,5621 Hazy Wood,Caguas,PR,725.0,Puerto Rico,18.25025749,-66.37056732
8692,5621 Hazy Wood,Caguas,PR,725.0,Puerto Rico,18.25172806,-66.0370636
8693,5621 Hazy Wood,Caguas,PR,725.0,Puerto Rico,18.27572632,-66.03705597
8694,5621 Lost Via,Caguas,PR,725.0,Puerto Rico,18.26172447,-66.37058258
8695,5621 Lost Via,Los Angeles,CA,90066.0,EE. UU.,34.0015831,-118.4321518
8696,5621 Lost Via,Pittsfield,MA,1201.0,EE. UU.,42.45938873,-73.22673035
8697,5621 Lost Via,San Diego,CA,92115.0,EE. UU.,32.75856018,-117.0881882
8698,5622 Bright Fox Mews,Caguas,PR,725.0,Puerto Rico,18.24931717,-66.37054443
8699,5622 Indian Dale Bend,Encinitas,CA,92024.0,EE. UU.,33.04647064,-117.2896729
8700,5622 Sunny Rabbit Front,Chicago,IL,60617.0,EE. UU.,41.89487839,-87.76631928
8701,5625 Sleepy Fox Pines,Salinas,CA,93905.0,EE. UU.,36.68344116,-121.6128922
8702,5628 Clear Knoll,Caguas,PR,725.0,Puerto Rico,18.24035835,-66.37055969
8703,5628 Clear Knoll,Greensboro,NC,27406.0,EE. UU.,36.05080414,-79.79826355
8704,5628 Clear Knoll,Las Vegas,NV,89103.0,EE. UU.,36.10035324,-115.2178802
8705,5628 Clear Knoll,New York,NY,10016.0,EE. UU.,40.74559021,-73.97927856
8706,5630 Easy Field,Caguas,PR,725.0,Puerto Rico,18.26375389,-66.37063599
8707,5630 Silent Farms,Caguas,PR,725.0,Puerto Rico,18.20640755,-66.03705597
8708,5630 Silent Farms,Caguas,PR,725.0,Puerto Rico,18.22748566,-66.04354096
8709,5630 Silent Farms,North Richland Hills,TX,76180.0,EE. UU.,32.84292221,-97.22615814
8710,5630 Silent Farms ,Caguas,PR,725.0,Puerto Rico,18.29562759,-66.0370636
8711,5630 Tawny Circuit,Chicago,IL,60644.0,EE. UU.,41.89487457,-87.76678467
8712,5630 Tawny Circuit,Dallas,TX,75231.0,EE. UU.,32.87014008,-96.75692749
8713,5630 Tawny Circuit,Hamilton,OH,45013.0,EE. UU.,39.52872849,-84.67141724
8714,5633 Harvest Turnabout,Caguas,PR,725.0,Puerto Rico,18.20678139,-66.37052155
8715,5633 Harvest Turnabout,Caguas,PR,725.0,Puerto Rico,18.23106194,-66.03705597
8716,5633 Harvest Turnabout,Caguas,PR,725.0,Puerto Rico,18.23801041,-66.37051392
8717,5633 Harvest Turnabout,Caguas,PR,725.0,Puerto Rico,18.29685593,-66.0370636
8718,5633 Honey Point,Bakersfield,CA,93307.0,EE. UU.,35.26700592,-119.0650787
8719,5633 Honey Point,Florissant,MO,63031.0,EE. UU.,38.79660034,-90.34640503
8720,5640 Dewy Wharf,Jackson Heights,NY,11372.0,EE. UU.,40.7878418,-74.02061462
8721,5645 Broad Jetty,Caguas,PR,725.0,Puerto Rico,18.26450348,-66.37062073
8722,5645 Broad Jetty,New York,NY,10028.0,EE. UU.,40.77602005,-73.95201111
8723,5645 Quaking Anchor Path,Asheboro,NC,27203.0,EE. UU.,35.70111466,-79.82025147
8724,5645 Quaking Anchor Path,Los Angeles,CA,90002.0,EE. UU.,33.94827271,-118.2431641
8725,5645 Quaking Anchor Path,Los Angeles,CA,90002.0,EE. UU.,33.98955154,-118.351532
8726,5645 Quaking Anchor Path,Summerville,SC,29483.0,EE. UU.,33.01840973,-80.14975739
8727,5645 Sunny Spring Gate,Caguas,PR,725.0,Puerto Rico,18.21384811,-66.0370636
8728,5645 Sunny Spring Gate,Caguas,PR,725.0,Puerto Rico,18.22757721,-66.04562378
8729,5645 Sunny Spring Gate,Caguas,PR,725.0,Puerto Rico,18.2420578,-66.0370636
8730,5645 Sunny Spring Gate,Caguas,PR,725.0,Puerto Rico,18.24253082,-66.3706131
8731,5645 Sunny Spring Gate,Caguas,PR,725.0,Puerto Rico,18.25581169,-66.03705597
8732,5645 Sunny Spring Gate,Caguas,PR,725.0,Puerto Rico,18.28610039,-66.03705597
8733,5647 Easy Pond Jetty,Caguas,PR,725.0,Puerto Rico,18.2502861,-66.37052918
8734,5647 Indian Embers Key,Saint Paul,MN,55112.0,EE. UU.,44.93980789,-93.13205719
8735,5647 Indian Embers Key,Saint Paul,MN,55112.0,EE. UU.,45.11030579,-93.20082092
8736,5648 Colonial Freeway,Murfreesboro,TN,37130.0,EE. UU.,35.76424408,-86.34119415
8737,5652 Merry Gate Pathway,Marion,OH,43302.0,EE. UU.,40.7018013,-83.07437134
8738,5652 Tawny Anchor Plaza,Elgin,IL,60120.0,EE. UU.,41.97670364,-88.26086426
8739,5652 Thunder Crossing,Caguas,PR,725.0,Puerto Rico,18.2044735,-66.3706131
8740,5652 Thunder Crossing,Caguas,PR,725.0,Puerto Rico,18.23683739,-66.0370636
8741,5652 Thunder Crossing,Caguas,PR,725.0,Puerto Rico,18.28626823,-66.03705597
8742,5652 Thunder Crossing,Honolulu,HI,96817.0,EE. UU.,21.32080078,-157.8613892
8743,5652 Thunder Crossing,Honolulu,HI,96817.0,EE. UU.,21.32410049,-157.8594971
8744,5652 Thunder Crossing,Oregon City,OR,97045.0,EE. UU.,45.35498428,-122.6026993
8745,5652 Thunder Crossing,Tulare,CA,93274.0,EE. UU.,36.20314789,-119.4470978
8746,5652 Thunder Crossing ,Honolulu,HI,96817.0,EE. UU.,21.32080078,-157.8613892
8747,5656 Burning By-pass,Caguas,PR,725.0,Puerto Rico,18.23579598,-66.03705597
8748,5656 Burning By-pass,Caguas,PR,725.0,Puerto Rico,18.24757767,-66.02545929
8749,5656 Burning By-pass,Caguas,PR,725.0,Puerto Rico,18.25046539,-66.37055206
8750,5656 Burning By-pass,Caguas,PR,725.0,Puerto Rico,18.26937294,-66.37059021
8751,5656 Burning By-pass ,Caguas,PR,725.0,Puerto Rico,18.21763229,-66.03705597
8752,5656 High Subdivision,Caguas,PR,725.0,Puerto Rico,18.22995186,-66.37049866
8753,5656 Jagged Knoll,Escondido,CA,92027.0,EE. UU.,35.30410004,-119.0736389
